IP;BAN_DATE;UNBAN_DATE;REASON
185.27.105.75;1482440524;1482526924;"Паразитный трафик на сайт sparkchess.ru / Parasite traffic on site sparkchess.ru"
185.27.105.100;1482447902;1482534303;"Брутфорс атака на сайт yoga5.com/Brute force attack on site yoga5.com"
185.30.91.138;1482424322;1482510723;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.31.161.102;1482257403;1484849404;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
185.31.165.134;1482446161;1482532564;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.32.189.129;1481851023;1484443024;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
185.33.33.131;1482428222;1482514622;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.34.192.192;1482366182;1482970983;"Брутфорс атака на сайт bizoboz.com/Brute force attack on site bizoboz.com"
185.38.14.215;1482355863;1484947863;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
185.38.166.207;1481324762;1483916765;"Паразитный трафик на сайт kladkagazbeton.biz.ua / Parasite traffic on site kladkagazbeton.biz.ua"
185.38.212.108;1482435724;1482522125;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.39.75.112;1482392282;1482478682;"Паразитный трафик на сайт ukrfonts.com / Parasite traffic on site ukrfonts.com"
185.41.26.229;1482420541;1482506941;"Брутфорс атака на сайт mandarin-salon.in.ua/Brute force attack on site mandarin-salon.in.ua"
185.41.41.15;1482437101;1482523501;"Брутфорс атака на сайт lannet.lviv.ua/Brute force attack on site lannet.lviv.ua"
185.42.105.21;1482194703;1482799504;"Паразитный трафик на сайт afisha.almisto.com.ua / Parasite traffic on site afisha.almisto.com.ua"
185.42.172.189;1482408543;1482494944;"Паразитный трафик на сайт psylance.org / Parasite traffic on site psylance.org"
185.44.14.13;1482204063;1482808863;"Брутфорс атака на сайт sobkivka-nvk.info/Brute force attack on site sobkivka-nvk.info"
185.46.197.27;1482392765;1482479165;"Брутфорс атака на сайт froloff.studio/Brute force attack on site froloff.studio"
185.46.248.81;1482421442;1482507842;"Паразитный трафик на сайт newtel.org.ua / Parasite traffic on site newtel.org.ua"
185.49.20.75;1480424762;1483016762;"Брутфорс атака на сайт lasertag.com.ua/Brute force attack on site lasertag.com.ua"
185.49.20.78;1480333022;1482925022;"Брутфорс атака на сайт siped.com.ua/Brute force attack on site siped.com.ua"
185.49.20.79;1481308622;1483900623;"Брутфорс атака на сайт zakupay.com/Brute force attack on site zakupay.com"
185.49.64.10;1482410462;1485002462;"Брутфорс атака на сайт general-group.net/Brute force attack on site general-group.net"
185.50.25.5;1480812003;1483404009;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
185.50.25.7;1482287822;1484879823;"Паразитный трафик на сайт osachuk.com / Parasite traffic on site osachuk.com"
185.50.25.24;1482327422;1482932222;"Паразитный трафик на сайт alexavtoholod.com.ua / Parasite traffic on site alexavtoholod.com.ua"
185.50.59.87;1482420184;1482506584;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.50.150.225;1482274743;1482879543;"Брутфорс атака на сайт runcominvest.com/Brute force attack on site runcominvest.com"
185.52.24.47;1481755743;1484347743;"Брутфорс атака на сайт tiflo.com.ua/Brute force attack on site tiflo.com.ua"
185.52.25.40;1482432122;1483036922;"Брутфорс атака на сайт salon-rush.com/Brute force attack on site salon-rush.com"
185.53.70.52;1482111121;1484703122;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
185.53.168.202;1480109523;1482701523;"Брутфорс атака на сайт tnt-life.ru/Brute force attack on site tnt-life.ru"
185.55.158.126;1482438662;1482525062;"Паразитный трафик на сайт govnostroi.ru / Parasite traffic on site govnostroi.ru"
185.56.8.15;1481753401;1484345407;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
185.57.28.142;1482392462;1482478862;"Брутфорс атака на сайт beads-amber.com/Brute force attack on site beads-amber.com"
185.57.29.107;1482456663;1485048663;"Брутфорс атака на сайт burega.com.ua/Brute force attack on site burega.com.ua"
185.57.31.91;1482420184;1482506584;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.58.41.87;1482408543;1482494944;"Паразитный трафик на сайт psylance.org / Parasite traffic on site psylance.org"
185.58.58.111;1482432122;1482518522;"Брутфорс атака на сайт salon-rush.com/Brute force attack on site salon-rush.com"
185.59.44.203;1480564862;1483156862;"Паразитный трафик на сайт ovsianikoff.com / Parasite traffic on site ovsianikoff.com"
185.59.56.58;1482101703;1482706503;"Брутфорс атака на сайт runcominvest.com/Brute force attack on site runcominvest.com"
185.59.73.114;1479903663;1482495664;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
185.60.152.46;1482434702;1482521103;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
185.62.169.238;1482414002;1482500403;"Брутфорс атака на сайт nikonko.clinic/Brute force attack on site nikonko.clinic"
185.63.216.197;1482432121;1482518522;"Брутфорс атака на сайт froloff.studio/Brute force attack on site froloff.studio"
185.63.218.144;1482160262;1482765062;"Брутфорс атака на сайт sianaudit.com.ua/Brute force attack on site sianaudit.com.ua"
185.64.197.199;1482395703;1482482103;"Брутфорс атака на сайт oprodukte.com/Brute force attack on site oprodukte.com"
185.65.134.79;1482379622;1482466022;"Брутфорс атака на сайт salt-co-llc.com/Brute force attack on site salt-co-llc.com"
185.65.245.104;1482390602;1484982603;"Паразитный трафик на сайт artemgaz.dn.ua / Parasite traffic on site artemgaz.dn.ua"
185.66.253.90;1482429123;1482515523;"Брутфорс атака на сайт mascara.com.ua/Brute force attack on site mascara.com.ua"
185.67.207.42;1482421262;1482507663;"Брутфорс атака на сайт ifisherman.org/Brute force attack on site ifisherman.org"
185.68.111.81;1482413222;1483018022;"Брутфорс атака на сайт inventproject.info/Brute force attack on site inventproject.info"
185.69.232.8;1482424325;1483029126;"Брутфорс атака на сайт obolonchurch.org/Brute force attack on site obolonchurch.org"
185.70.173.130;1482395703;1482482103;"Брутфорс атака на сайт oprodukte.com/Brute force attack on site oprodukte.com"
185.71.81.178;1482407162;1482493562;"Паразитный трафик на сайт newtel.org.ua / Parasite traffic on site newtel.org.ua"
185.71.81.190;1482392582;1482478982;"Паразитный трафик на сайт newtel.org.ua / Parasite traffic on site newtel.org.ua"
185.71.216.26;1482446942;1483051743;"Брутфорс атака на сайт adjan.ltd/Brute force attack on site adjan.ltd"
185.75.0.252;1481159044;1483751045;"Паразитный трафик на сайт infominutka.in.ua / Parasite traffic on site infominutka.in.ua"
185.75.180.148;1479950582;1482542582;"Брутфорс атака на сайт stompsource.com/Brute force attack on site stompsource.com"
185.76.70.228;1482432062;1482518463;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.77.160.38;1482432122;1483036922;"Брутфорс атака на сайт salon-rush.com/Brute force attack on site salon-rush.com"
185.79.0.24;1480065724;1482657724;"Брутфорс атака на сайт allbuilding.net/Brute force attack on site allbuilding.net"
185.81.156.18;1482417362;1482503763;"Паразитный трафик на сайт yoganikolaev.com / Parasite traffic on site yoganikolaev.com"
185.82.105.143;1482445743;1482532144;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
185.82.144.173;1482390544;1482995344;"Брутфорс атака на сайт konspektblog.pp.ua/Brute force attack on site konspektblog.pp.ua"
185.84.108.14;1481290503;1483882504;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
185.84.108.22;1480622042;1483214043;"Паразитный трафик на сайт alexavtoholod.com.ua / Parasite traffic on site alexavtoholod.com.ua"
185.84.180.167;1482432782;1482519182;"Брутфорс атака на сайт kiberweb.com/Brute force attack on site kiberweb.com"
185.85.239.201;1480536543;1483128543;"Паразитный трафик на сайт ovsianikoff.com / Parasite traffic on site ovsianikoff.com"
185.87.185.130;1482421442;1482507843;"Брутфорс атака на сайт remont-tv.biz.ua/Brute force attack on site remont-tv.biz.ua"
185.87.192.11;1482392582;1482478982;"Паразитный трафик на сайт newtel.org.ua / Parasite traffic on site newtel.org.ua"
185.89.85.24;1482424265;1482510666;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
185.90.56.1;1482417424;1482503824;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
185.90.171.147;1482449522;1482535923;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
185.92.244.239;1482449463;1483054263;"Брутфорс атака на сайт mistog.org/Brute force attack on site mistog.org"
185.95.2.114;1481483529;1484075530;"Паразитный трафик на сайт seyardent.com / Parasite traffic on site seyardent.com"
185.95.206.35;1482424265;1482510665;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
185.98.6.180;1480740182;1483332183;"Паразитный трафик на сайт alena-smirnova.ru / Parasite traffic on site alena-smirnova.ru"
185.98.83.224;1481837162;1484429163;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
185.100.86.110;1482196203;1482801004;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
185.100.87.186;1482355863;1482960663;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
